"site_year","Year","SiteID.x","State","County","Town","Zone","Crop","Date","cdd","cp","cdd2","cp2","Lat","Long","WDn","WLDn","TotDn","WSg","WLSg","Totsg","WRp","WlRp","TotRp","Wsa","Wlsa","TotSa","WMd","WlMd","TotMd","WRm","WlRm","TotRm","WMfc","MlMfc","TotMfc","Wse","WlSe","TotSe","WAm","WlAm","TotAm","Wri","WlRi","TotRi","TotAph.N","Nymph","TotAph","OThers","X","ringfinal","SiteID.y","Spring Wheat","Grass/Pasture/Non-Agricultural","Winter Wheat","Barley","Dry Beans","Peas","Lentils","Developed/Open Space","Shrubland","Grassland Herbaceous","Fallow/Idle Cropland","Developed/Low Intensity","Oats","Herbaceous Wetlands","Sod/Grass Seed","Deciduous Forest","Alfalfa","Pasture/Hay","Other Hay/Non Alfalfa","Developed/Med Intensity","Apples","Evergreen Forest","Developed/High Intensity","Triticale","Canola","Sweet Corn","Potatoes","Asparagus","Corn","Sugarbeets","Onions","Woody Wetlands","Grapes","Carrots","Cherries","Herbs","Flaxseed","Other Crops","Barren","Open Water","Sunflower","Rape Seed","Grassland/Pasture","Camelina","Pumpkins","Safflower","Mustard","Mixed Forest","Clover/Wildflowers","Other Tree Crops","Blueberries","Plums","Rye","Mint"
"2012_2",2012,2,"Washington","Adams","Ritzville",6,"WW","5/30/12",441.65,158.3,441.4,158.4,47.14295,-118.4674667,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,16,0,16,0,15,1000,"2012_2",0.700725065016238,NA,0.00292958141075379,0.231335955217764,NA,NA,NA,0,0.0104223859499336,NA,0.00821359403861501,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0463734183666953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_2",2012,2,"Washington","Adams","Ritzville",6,"WW","5/30/12",441.65,158.3,441.4,158.4,47.14295,-118.4674667,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,16,0,16,0,16,500,"2012_2",0.661798857344063,NA,0.090557351467511,0.247643791188426,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,17,4000,"2012_8",0.0482446143220019,NA,0.382869316852258,0.0820424176664827,0.124858271131232,0.0000591977460321606,NA,0.0208716178539072,0.00168677197932338,NA,0.111338125577895,NA,NA,NA,NA,NA,0.00168535690426739,NA,0.000844130377214368,NA,NA,0.0149081525006951,NA,NA,0.000201813289844559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210390213798846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,18,3500,"2012_8",0.0155412348161851,NA,0.448517502726084,0.157028740727412,0.230515494151715,0.00594179156147096,NA,0.00591224532543915,0.000951595390168431,NA,0.0686070003213024,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0.000723840945592782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0662605540346306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,19,3000,"2012_8",0.024360869772532,NA,0.406453440853373,0.211279224863337,0.241486873635334,0.00864413590448734,NA,0.00643947791398717,0.00112473018340866,NA,0.038552634364816,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0616586125087254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,20,2500,"2012_8",0.0516886704881485,NA,0.452831503973473,0.193935634285785,0.214997474217573,0.00550034694841209,NA,0.00870543534397024,0,NA,0.0152323961008939,NA,NA,NA,NA,NA,0,NA,0.0013749457959647,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557335928457796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,21,2000,"2012_8",0.0253775092788151,NA,0.593594879155503,0.0881528550584888,0.185715989854639,0.000347615030350823,NA,0.0126383879443088,0,NA,0.0158976034423636,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0782751602355314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,22,1500,"2012_8",0.0165498772438949,NA,0.524687158378202,0.145535957708403,0.21523832784023,0.0132650331162678,NA,0.00707073577572638,0,NA,0.00497961024032729,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0726732996969499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,23,1000,"2012_8",0.041746530682928,NA,0.242145937186923,0.188444155711843,0.102940896099693,0.33610264868794,NA,0.0257836878266006,0,NA,0,NA,NA,NA,NA,NA,0,NA,0.00827392049384987,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545622233102235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_8",2012,8,"Washington","Whitman","Palouse",2,"WW","6/7/12",557.65,356.8,557.35,356.7,46.74851667,-117.4243833,0,0,0,0,0,0,0,0,0,5,14,19,0,6,6,0,0,0,9,9,18,0,0,0,0,0,0,0,0,0,86,12,98,5,24,500,"2012_8",0.05186046714294,NA,0.277594327264027,0.10022972277694,0.0125187512301141,0.390608711471556,NA,0.122273849469506,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449141706449158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,25,4000,"2012_9",NA,NA,0.308833321122453,NA,NA,NA,NA,0.00906364272625406,0.0363606443061206,NA,0.453591256205183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19215113563999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,26,3500,"2012_9",NA,NA,0.409780993691562,NA,NA,NA,NA,0.00912483062474169,0.0365879626075822,NA,0.425034482368484,0.000647211331553506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118824519376076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,27,3000,"2012_9",NA,NA,0.458349075886614,NA,NA,NA,NA,0.0117171856818518,0.0259739983324252,NA,0.372043469552254,0.00149039972874707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130425870818108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,28,2500,"2012_9",NA,NA,0.576345378817798,NA,NA,NA,NA,0.0157558725122808,0.034276843361537,NA,0.294038888677087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0795830166312972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,29,2000,"2012_9",NA,NA,0.776009740584683,NA,NA,NA,NA,0.0199666284740953,0.00223140882248254,NA,0.200662219292489,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113000282625031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,30,1500,"2012_9",NA,NA,0.802331875630658,NA,NA,NA,NA,0.0289905193982133,0.00248443887471041,NA,0.166193166096418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,31,1000,"2012_9",NA,NA,0.846247756735243,NA,NA,NA,NA,0.0634783076150819,0.00414793028830453,NA,0.086126005361371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_9",2012,9,"Washington","Franklin","Connell",6,"WW","5/16/12",476.15,129.1,475.95,129.1,46.6003,-118.7536333,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,60,1,61,0,32,500,"2012_9",NA,NA,1,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,33,4000,"2012_10",0.000851548741892606,NA,0.471793067037065,NA,0.0962068469327221,NA,NA,0.0150367815033601,0.0458380765379804,NA,0,0.000851549277174264,NA,NA,NA,NA,0.00314564312483054,NA,0.000650486746120012,0,0.00681134910095022,NA,NA,NA,NA,0.0762004014143535,0.230715453872476,NA,0.00670350168806489,0.00293471853653273,0.00255469212364251,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380030952154384,NA,0.00170278814739666,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,34,3500,"2012_10",0.00557109212570773,NA,0.448453864562348,NA,0.121703159487205,NA,NA,0.00839210518436413,0.0624141480014305,NA,0,0.00174833868258694,NA,NA,NA,NA,0.00297739949503519,NA,0.00214577034509834,0,0.00863624986975762,NA,NA,NA,NA,0.0830764730039968,0.19577691002817,NA,0.00671806851232388,0.000530790459233312,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0518556302427428,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,35,3000,"2012_10",0.00248942707502926,NA,0.428836422284709,NA,0.107475900301796,NA,NA,0.0173569945168416,0.0434950963859646,NA,0,0.000202285262600584,NA,NA,NA,NA,0.0121833702045275,NA,0.00113425422719352,0,0,NA,NA,NA,NA,0.128942526598847,0.205521589254591,NA,0.00113446535274625,0,0.0124179284669527,NA,0.00227652543193953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365332146362621,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,36,2500,"2012_10",0.00239494299674583,NA,0.519474831813638,NA,0.0669556632446027,NA,NA,0.0237171568626324,0.0366522707890879,NA,0,0.00138692785890616,NA,NA,NA,NA,0.00576381568803654,NA,0,0,0,NA,NA,NA,NA,0.160968474328933,0.146834622006509,NA,0,0,0.00978018430598162,NA,0.00137740805510135,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246937020498256,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,37,2000,"2012_10",0.0193665363573994,NA,0.499435803372897,NA,0.139986640815992,NA,NA,0.0260637781895546,0.0258189694544251,NA,0.00286305456391419,0,NA,NA,NA,NA,0.0000863266760280954,NA,0.00178368896298309,0,0,NA,NA,NA,NA,0.101831418490482,0.167506814992816,NA,0,0,0.00176158424080689,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134953838827016,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,38,1500,"2012_10",0.00853707709989794,NA,0.469185748455749,NA,0.0992246193827652,NA,NA,0.0535907697625227,0.0780495589727146,NA,0.00848540411227586,0.00835786427083281,NA,NA,NA,NA,0.00487717025489805,NA,0,0.00249937871120814,0.00499814350528923,NA,NA,NA,NA,0.0806034839878392,0.104598536433552,NA,0,0,0.0000311134109825031,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769611316394732,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,39,1000,"2012_10",0.00940371671601602,NA,0.46089905460996,NA,0.0427080046863361,NA,NA,0.090260244058905,0.152863694729333,NA,0,0.0135551924959278,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0.0952928087509466,0.0019117946109103,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133105489341666,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_10",2012,10,"Washington","Walla Walla","Prescott",6,"WW","5/10/12",450.3,211.5,459,207.3,46.27481667,-118.6674333,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12,0,12,0,40,500,"2012_10",0.00942272118107818,NA,0.472638829531782,NA,0.0125966832501535,NA,NA,0.248423463774472,0.187159885476485,NA,0,0.00514072397673776,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0.010287839039967,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0543298537693243,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,41,4000,"2012_11",0.142386039289763,NA,0.239737552408311,0.361532126605147,0.208000534927779,0,0.00169098907017775,0.0158472151725906,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.000845495152494838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299600473737371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,42,3500,"2012_11",0.215195291060028,NA,0.3049568965201,0.210634175951731,0.200773826581808,0,0.000950759470592518,0.02356339708491,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439256533308294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,43,3000,"2012_11",0.236188783991141,NA,0.276826271201209,0.237988424799045,0.209398068102272,0.00112397689728739,0,0.0216425500667428,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168319249423031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,44,2500,"2012_11",0.15505027692232,NA,0.278859738428176,0.245086730629919,0.261504169379534,0.00412245990507892,0,0.0324116444041783,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.000851532460691548,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221134478701028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,45,2000,"2012_11",0.229489568089217,NA,0.323660762605253,0.17782453429642,0.188442243992585,0,0,0.044112274303245,NA,NA,0.00176753693123942,NA,NA,NA,NA,NA,NA,NA,0.00420745655820409,NA,NA,0.00806782610071688,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224277971231189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,46,1500,"2012_11",0.383184848171715,NA,0.169604813620991,0.0525384550436147,0.32978085285132,0.00164671815459016,0,0.0133932771185992,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0352998009828393,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145512340563299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,47,1000,"2012_11",0.554001717737326,NA,0.0867247427167483,0.0119783635191117,0.217308439168511,0.00551883546108403,0,0.0490415640821389,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0710411424968691,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00438519481821147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_11",2012,11,"Washington","Whitman","Pullman",2,"WW","6/22/12",558.1,453.8,565.05,423.7,46.78236667,-117.0825167,0,0,0,0,0,0,0,0,0,27,15,42,2,3,5,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,150,6,144,1,48,500,"2012_11",0.65691489760148,NA,0.230537856975144,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.112547245423376,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_13",2012,13,"Oregon","Umatilla","Adams",5,"WW","5/11/12",348.55,272.7,352.15,254.4,45.77583333,-118.5392667,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,1,9,0,49,4000,"2012_13",0.00258216839979676,NA,0.568714364110964,0.0070018669028173,NA,0.187125081181435,NA,0.0503660757360781,0.0179953443016181,NA,0.0706295887148936,0,NA,NA,0.0039582825609606,NA,0.0415710955401515,NA,0.000473788853590232,0,0.000860726541205132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000878845345098253,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0478427718113917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_13",2012,13,"Oregon","Umatilla","Adams",5,"WW","5/11/12",348.55,272.7,352.15,254.4,45.77583333,-118.5392667,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,1,9,0,50,3500,"2012_13",0.000968276812598849,NA,0.293184473863727,0.00185699780989268,NA,0.338373386310108,NA,0.0513980495229447,0.0145021043353542,NA,0.156607463878776,0.00096818616574424,NA,NA,0.00192020750547892,NA,0.0561094444752673,NA,0.00237190576491293,0.000968298963424092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000948157347841504,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0798230472439298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_13",2012,13,"Oregon","Umatilla","Adams",5,"WW","5/11/12",348.55,272.7,352.15,254.4,45.77583333,-118.5392667,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,1,9,0,51,3000,"2012_13",0.00343323385446084,NA,0.180055722566496,0,NA,0.639431497593221,NA,0.0411596650750406,0.00700699257792705,NA,0.0999657476876239,0.0110875473743901,NA,NA,0,NA,0.00328406243624824,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145755308345925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012_13",2012,13,"Oregon","Umatilla","Adams",5,"WW","5/11/12",348.55,272.7,352.15,254.4,45.77583333,-118.5392667,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,1,9,0,52,2500,"2012_13",0,NA,0.214622742128219,0.00139910724087674,NA,0.682902146675853,NA,0.0740628876910933,0,NA,0.026575460186527,0.000437656077430937,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
